id;ubigeo_colegio_dpto;ubigeo_colegio_prov;ubigeo_colegio_dist;pais_colegio;fecha_egreso_colegio;sexo;fecha_nacimiento;especialidad_de_postulacion;fecha_postulacion;modalidad;ubigeo_direccion_dpto;ubigeo_direccion_prov;ubigeo_direccion_dist;pais_nacimiento;ubigeo_nacimiento_dpto;ubigeo_nacimiento_prov;ubigeo_nacimiento_dist;calificacion_final_postulante;estado_admitido
e3289dc6b47350e6710ea99a5901f8cb;LIMA;LIMA;LOS OLIVOS;PERU;2012;F;1996;INGENIERIA FISICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;LIMA;4.79;NO
32735667aebfed08d5df89ad4a4d8786;LIMA;LIMA;LOS OLIVOS;PERU;2017;F;2000;INGENIERIA AMBIENTAL;2018;EXTRAORDINARIO1 PERSONAS CON DISCAPACIDAD (iniciar estudios);LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;LOS OLIVOS;3.113;NO
8c4f1fa59bac4b748e8dd018f846be5c;JUNIN;CHUPACA;CHUPACA;PERU;2017;M;2001;INGENIERIA MECATRONICA;2018;ORDINARIO;JUNIN;CHUPACA;HUACHAC;PERU;JUNIN;HUANCAYO;EL TAMBO;3.552;NO
7ecaf092eab70a1944e8e647d216271c;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2015;M;1999;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;LIMA;LIMA;9.35;NO
229dd7b3ec3370b65369ea3d663b3674;HUANUCO;AMBO;CONCHAMARCA;PERU;2011;M;1994;ARQUITECTURA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;HUANUCO;AMBO;CONCHAMARCA;PERU;HUANUCO;AMBO;CONCHAMARCA;10.372;NO
d55b35e9362f3fe9d46c1ce7873cdb74;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;2015;F;1999;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;LIMA;LIMA;JESUS MARIA;9.302;NO
4aa04ea78bd8e143535290a3d6dfb25e;LIMA;LIMA;LURIGANCHO;PERU;2017;M;2001;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;LURIGANCHO;PERU;LIMA;LIMA;LURIGANCHO;7.452;NO
680834b3e7dbd852a28f663e1a077e4b;HUANCAVELICA;ANGARAES;LIRCAY;PERU;2017;F;2000;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;LOS OLIVOS;PERU;HUANCAVELICA;ANGARAES;LIRCAY;2.658;NO
defed4ccaac5e995fa719d0a183c567a;LIMA;LIMA;CARABAYLLO;PERU;2016;M;2000;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;CARABAYLLO;6.883;NO
6c5e8a46e6e04fd89b49a10269048b74;LIMA;LIMA;CHORRILLOS;PERU;2017;M;2001;INGENIERIA DE MINAS;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;CHORRILLOS;PERU;LIMA;LIMA;LIMA;7.562;NO
eaed4b93992ae4830eb45424981f4fa4;LIMA;HUARAL;HUARAL;PERU;2014;M;1996;INGENIERIA DE MINAS;2018;ORDINARIO;LIMA;LIMA;LOS OLIVOS;PERU;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;12.652;SI
29902045e99019e474547e4d768a0038;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;PERU;2015;M;1999;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;LA MOLINA;PERU;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;2.602;NO
de8da361bff8f3fc889025ac9408d3ce;LIMA;LIMA;EL AGUSTINO;PERU;2016;M;1999;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;EL AGUSTINO;PERU;LIMA;LIMA;MAGDALENA DEL MAR;8.713;NO
9798f119719a26698a78766222f32589;LIMA;LIMA;VILLA EL SALVADOR;PERU;2015;M;1999;INGENIERIA GEOLOGICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;ICA;NASCA;NASCA;6.635;NO
142a0a9e04cd4379b3b22a4974240276;HUANCAVELICA;ANGARAES;LIRCAY;PERU;2015;F;1998;INGENIERIA TEXTIL;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;HUANCAVELICA;ANGARAES;LIRCAY;5.671;NO
681ee509cfcd40f4106c7a2c067df2b2;LIMA;LIMA;SANTIAGO DE SURCO;PERU;2015;F;1999;ARQUITECTURA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;LIMA;LIMA;10.461;NO
d056b700b1de30e648b86b9d5c13ff6f;UCAYALI;CORONEL PORTILLO;CALLERIA;PERU;2016;M;2000;INGENIERIA MECANICA-ELECTRICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;5.518;NO
31731a71cb9541a90872585f8d861419;LIMA;LIMA;LOS OLIVOS;PERU;2016;F;2000;INGENIERIA CIVIL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;PUENTE PIEDRA;PERU;CAJAMARCA;JAEN;JAEN;13.231;NO
c795fcf03f3d48f3b1ce7cd096e983fe;LIMA;LIMA;CARABAYLLO;PERU;2010;M;1997;INGENIERIA MECANICA-ELECTRICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;CHORRILLOS;10.364;NO
9d7a252de0b9f915dcc134ba647a5bef;AYACUCHO;LUCANAS;PUQUIO;PERU;2016;F;2001;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;SAN LUIS;PERU;AYACUCHO;LUCANAS;PUQUIO;5.913;NO
138b4b82112ecc315beb18b67fbb8d74;LIMA;LIMA;COMAS;PERU;2017;M;2001;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;JESUS MARIA;5.864;NO
ea981d1dc0b974c2a93fbc7bb8a79d1d;LIMA;LIMA;SANiSIDRO;PERU;2012;M;1996;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);LIMA;LIMA;SANiSIDRO;PERU;LIMA;LIMA;EL AGUSTINO;6.375;NO
b574794b041c893b1190627ef15895c3;LIMA;LIMA;LOS OLIVOS;PERU;2015;M;1999;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;LOS OLIVOS;PERU;LAMBAYEQUE;CHICLAYO;CHICLAYO;4.816;NO
0c172f3cb00bf463c92ab27d3fc1f518;PUNO;AZANGARO;CHUPA;PERU;2012;M;1996;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;INDEPENDENCIA;PERU;PUNO;AZANGARO;CHUPA;9.2;NO
d9fb6808f2723aec411306fa1c354b5f;LIMA;LIMA;CARABAYLLO;PERU;2016;M;1999;INGENIERIA GEOLOGICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;LIMA;10.717;NO
9e51a856ea57ca648c386e85164ee673;LIMA;LIMA;ATE;PERU;2016;F;1999;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;ATE;PERU;JUNIN;HUANCAYO;SICAYA;3.828;NO
b83e9a507e4469e61bb53454e89c4a40;LIMA;HUAURA;HUACHO;PERU;2016;M;2000;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;SAN MARTIN DE PORRES;ARGENTINA;;;;12.299;SI
73283e9c8e72e85d57e14a13fbc7855b;LIMA;LIMA;VILLA EL SALVADOR;PERU;2016;M;2000;INGENIERIA DE PETROLEO Y GAS NATURAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;LIMA;LINCE;3.306;NO
8a4dcc4a6260d35d837258b51b7f85ce;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;2000;CIENCIA DE LA COMPUTACION;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;10.643;NO
783b00bd913c8be65d7e90a2e6d8478a;LIMA;LIMA;RIMAC;PERU;2013;M;1994;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;LA LIBERTAD;PATAZ;HUAYO;4.933;NO
0de927ecefb986e1c8c7be9724b8742f;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2017;M;2001;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;LIMA;LIMA;LIMA;10.873;NO
121b9564de36b286e042e4391cf936f1;LIMA;LIMA;LIMA;PERU;2013;F;1996;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;6.547;NO
c9d7e57aaa761e2a9a77be26a8f5c9e5;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2014;M;1999;INGENIERIA ELECTRONICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;7.995;NO
2e1b97ebef5458e4c3b6cdf1f55ff147;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;1999;INGENIERIA CIVIL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;CHACLACAYO;PERU;ANCASH;HUARAZ;PARIACOTO;12.577;NO
efc1bc995e16bd01617b117122f47536;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2016;F;1999;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;ANCASH;POMABAMBA;POMABAMBA;3.186;NO
193744bde7bd740ea524d014d0be475c;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;PERU;2015;M;1999;INGENIERIA MECANICA-ELECTRICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;MAGDALENA DEL MAR;PERU;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;8.297;NO
a9012d8bd9eb4b4453cc82fb5e09fddb;LIMA;LIMA;CHORRILLOS;PERU;2017;M;2000;INGENIERIA ELECTRONICA;2018;ORDINARIO;LIMA;LIMA;CHORRILLOS;PERU;LIMA;LIMA;CHORRILLOS;10.012;NO
973dd6053fed66e7204aa43fe51f81ec;ANCASH;CORONGO;ACO;PERU;2015;M;1999;INGENIERIA ESTADISTICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;ANCASH;CORONGO;ACO;9.116;NO
80b76e4adf2ab1ccf72744d048633eac;JUNIN;HUANCAYO;HUANCAYO;PERU;2016;M;2000;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 VICTIMAS DEL TERRORISMO (iniciar estudios);LIMA;LIMA;BRENA;PERU;JUNIN;HUANCAYO;EL TAMBO;8.106;NO
c2356f3779507387d226405f0afa6efd;ANCASH;HUARAZ;INDEPENDENCIA;PERU;2016;M;2000;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;JESUS MARIA;PERU;ANCASH;HUARAZ;HUARAZ;9.542;NO
25ea1e2421743b299bf0049354ae7dcf;LIMA;LIMA;CHORRILLOS;PERU;2016;F;2000;INGENIERIA CIVIL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;CHORRILLOS;PERU;JUNIN;CHANCHAMAYO;CHANCHAMAYO;13.566;SI
cdd33d5e54fd808bb97be84ce2574c7f;LIMA;LIMA;SANTA ANITA;PERU;2013;M;1998;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;SANTA ANITA;PERU;LIMA;LIMA;EL AGUSTINO;14.928;SI
650fdd9b13dd1a78a071251a77c7f398;LIMA;LIMA;LA VICTORIA;PERU;2016;M;1999;INGENIERIA GEOLOGICA;2018;ORDINARIO;LIMA;LIMA;LA VICTORIA;PERU;LIMA;LIMA;LIMA;13.071;SI
44045e82da03e09ec2bde6044adc9799;LIMA;LIMA;COMAS;PERU;2011;F;1996;INGENIERIA ECONOMICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LOS OLIVOS;PERU;LIMA;LIMA;LIMA;6.418;NO
c030e2337b976f8c6fbc0e3fa96ad859;JUNIN;CHANCHAMAYO;CHANCHAMAYO;PERU;2015;M;1997;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;MAGDALENA DEL MAR;PERU;JUNIN;CHANCHAMAYO;CHANCHAMAYO;3.159;NO
aa0a7ac317b5a672117320bc3095107e;LIMA;LIMA;ATE;PERU;2013;F;1997;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;LIMA;9.258;NO
b1fefa8999559ac9dac2e2add05f6e9a;LIMA;LIMA;SAN MIGUEL;PERU;2014;M;1997;CIENCIA DE LA COMPUTACION;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MIGUEL;PERU;LIMA;LIMA;MIRAFLORES;8.837;NO
2517bfc95ac30ef7790e934e07d390bc;;;;;2016;M;2000;INGENIERIA MECATRONICA;2018;EXTRAORDINARIO1 TRASLADO EXTERNO;CUSCO;CUSCO;WANCHAQ;PERU;CUSCO;ACOMAYO;ACOPIA;5.051;NO
4db70a6302ce2ce4a60caaa061591fcd;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2016;M;2000;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;LIMA;4.684;NO
19930911afdea4d8cf3c8bd7963d3265;LIMA;LIMA;COMAS;PERU;2016;F;2000;INGENIERIA TEXTIL;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;COMAS;3.411;NO
98e2c1a8c1ef9aa06a616bab798c04f0;JUNIN;HUANCAYO;EL TAMBO;PERU;2015;F;1999;INGENIERIA ECONOMICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;LIMA;YAUYOS;LARAOS;8.911;NO
3fc22d34a91507282aa883c88f36c783;LIMA;LIMA;ATE;PERU;2014;M;1998;INGENIERIA CIVIL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;JUNIN;CHANCHAMAYO;PERENE;10.771;NO
c1dac300b2ddcffcdcb16d8ae1c2d980;LIMA;LIMA;ATE;PERU;2016;F;1999;ARQUITECTURA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;ATE;PERU;LIMA;LIMA;EL AGUSTINO;7.727;NO
fe75ff0b58b4aea78774047c10e45679;ANCASH;HUARAZ;INDEPENDENCIA;PERU;2014;F;1999;INGENIERIA AMBIENTAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LOS OLIVOS;PERU;ANCASH;HUARAZ;HUARAZ;10.017;NO
dd5862bc0521e4fd4a0d9592fd01f8e7;LIMA;LIMA;LOS OLIVOS;PERU;2017;M;2001;INGENIERIA GEOLOGICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;10.571;NO
f3593ed62102d1df268826ee67db973f;LIMA;LIMA;BARRANCO;PERU;2016;M;1999;CIENCIA DE LA COMPUTACION;2018;ORDINARIO;LIMA;LIMA;SANTIAGO DE SURCO;PERU;LIMA;LIMA;JESUS MARIA;5.289;NO
e132814d881b2ad0bab19a76a67ecfbc;SAN MARTIN;RIOJA;RIOJA;PERU;2015;F;1999;INGENIERIA DE HIGIENE Y SEGURIDADiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;SAN MARTIN;RIOJA;RIOJA;5.929;NO
7b3f8b6db8187ce2ad63194242dfbc4c;PUNO;YUNGUYO;TINICACHI;PERU;2014;M;1997;INGENIERIA METALURGICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;PUNO;YUNGUYO;TINICACHI;PERU;PUNO;YUNGUYO;TINICACHI;6.761;NO
9b227738f1a6232b0278b564d27bfd22;LIMA;LIMA;ATE;PERU;2015;F;1999;INGENIERIA DE PETROLEO Y GAS NATURAL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;LIMA;LIMA;ATE;7.799;NO
90637f5d81cdfd12ef943e7de1669d50;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2013;M;1997;INGENIERIA TEXTIL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;8.854;NO
45ef8e3911767b39e619e46381a25768;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2015;M;1999;INGENIERIA METALURGICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;JUNIN;CHANCHAMAYO;SAN RAMON;11.608;SI
75821951d3f8ca7d48a7549f27da72e2;LIMA;LIMA;SANTA ANITA;PERU;2017;M;2001;INGENIERIA ELECTRONICA;2018;ORDINARIO;LIMA;LIMA;SANTA ANITA;PERU;LIMA;LIMA;SANTA ANITA;12.035;NO
2965a549fb133ef5d6b449fe70c55531;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;2000;INGENIERIA MECANICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;14.092;SI
aa96189d881dd4fa591143ae643ac35c;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2015;M;1999;INGENIERIA ELECTRICA;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;11.206;NO
20737b9774aa4b656495e3b7031b4a93;LIMA;LIMA;LIMA;PERU;2015;M;2000;INGENIERIA ELECTRICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;10.757;NO
294550c036ea940dc2a25aaafb7484ec;LIMA;LIMA;COMAS;PERU;2017;M;2001;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;12.47;NO
150911f3424ab25f0ab8dfdffe3cea7a;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;2017;M;2001;ARQUITECTURA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;LIMA;LIMA;LIMA;2.855;NO
cea30fd420cfc09670f80f4913fddca0;LIMA;LIMA;MIRAFLORES;PERU;2016;F;2000;INGENIERIA DE TELECOMUNICACIONES;2018;ORDINARIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;JESUS MARIA;5.952;NO
86c1b07c9ecadb9ca659d5639d9f60d7;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2017;M;2000;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;LIMA;11.069;NO
1a5ec91f565da171d0a3dc5072da4b7e;LIMA;LIMA;COMAS;PERU;2016;M;2000;CIENCIA DE LA COMPUTACION;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;COMAS;13.143;SI
63b8739f84c600f03722948b8f035a4a;LIMA;LIMA;CARABAYLLO;PERU;2017;M;2001;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;AYACUCHO;HUAMANGA;AYACUCHO;3.735;NO
ffa018118da4904612ecf9f9509a0ceb;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2017;M;2001;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;JESUS MARIA;8.613;NO
2c60a56410ddb1e237cd8d70dcd9d188;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;2017;F;2001;INGENIERIA DE PETROLEO Y GAS NATURAL;2018;ORDINARIO;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;6.171;NO
4879789554c321e75c6e81fcb2dd258f;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2014;F;1997;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;ANCASH;ASUNCION;ACOCHACA;13.07;SI
48f56a080a9f8f6f2b8ae5b789fb43b0;LIMA;LIMA;RIMAC;PERU;2016;M;2000;INGENIERIA DE TELECOMUNICACIONES;2018;ORDINARIO;LIMA;LIMA;RIMAC;PERU;CUSCO;CANCHIS;SICUANI;12.341;SI
4f9e0485c0ad3399a7e28eea346146e1;LIMA;LIMA;VILLA EL SALVADOR;PERU;2017;M;2000;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;VILLA EL SALVADOR;PERU;AREQUIPA;CARAVELI;CAHUACHO;0;NO
56bf2c2353cfeeafefab19a87ba93535;LIMA;LIMA;LIMA;PERU;2017;F;2000;INGENIERIA QUIMICA;2018;ORDINARIO;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;4.338;NO
00f4c3ee459534f10fc157ef458f5b27;LIMA;LIMA;SURQUILLO;PERU;2014;M;1997;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;SANTIAGO DE SURCO;PERU;LIMA;LIMA;LINCE;5.964;NO
058b801f2b3faca44ccbffc0ff1da6ec;LIMA;LIMA;LA VICTORIA;PERU;2013;F;1997;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;JUNIN;HUANCAYO;EL TAMBO;13.159;NO
00dee5c6dd5e75b8ea30b58e7f823050;JUNIN;HUANCAYO;HUANCAYO;PERU;2016;M;2000;INGENIERIA CIVIL;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;JUNIN;HUANCAYO;HUANCAYO;10.958;NO
2241dea630cf00810c175127bec74685;LIMA;LIMA;CARABAYLLO;PERU;2015;F;1999;INGENIERIA DE HIGIENE Y SEGURIDADiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;CARABAYLLO;PERU;LIMA;LIMA;CARABAYLLO;5.269;NO
cc53c90bc277f628bde5faafe44c9d8b;LIMA;LIMA;JESUS MARIA;PERU;2017;M;2001;INGENIERIA MECATRONICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;LIMA;PERU;LIMA;LIMA;PUEBLO LIBRE;7.955;NO
2542d8e1a94c8b40bec057fa50770b46;LIMA;LIMA;COMAS;PERU;2016;F;2000;INGENIERIA PETROQUIMICA;2018;ORDINARIO;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;LIMA;8.267;NO
472856f583539add4936e99f23aca7de;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;PERU;2015;F;1999;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;10.191;NO
ae28035d31497a535728dd6ab9cc2dfd;LIMA;LIMA;COMAS;PERU;2016;M;2000;INGENIERIA CIVIL;2018;EXTRAORDINARIO1 DOS PRIMEROS ALUMNOS;LIMA;LIMA;COMAS;PERU;LIMA;LIMA;MIRAFLORES;11.68;SI
61601512e919dfa085f18e268febbba8;LIMA;LIMA;VILLA EL SALVADOR;PERU;2016;M;2000;ARQUITECTURA;2018;ORDINARIO;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;LIMA;VILLA EL SALVADOR;7.817;NO
643b637e00b0f09f26c4803a8fc604e5;LIMA;LIMA;ANCON;PERU;2015;F;1999;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;ANCON;PERU;LIMA;LIMA;PUENTE PIEDRA;11.965;NO
47d034951c6dc8c9a609d74b86672fb9;LIMA;LIMA;LOS OLIVOS;PERU;2016;M;1999;INGENIERIA ELECTRICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;12.363;NO
3d3ae3fda3fb336bb6a209cfd287cc9b;LIMA;OYON;OYON;PERU;2016;M;2000;INGENIERIAiNDUSTRIAL;2018;ORDINARIO;LIMA;LIMA;PUENTE PIEDRA;PERU;LIMA;OYON;OYON;8.21;NO
085a1fc1c25310a25ae87481119c9d53;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;2017;M;2001;INGENIERIA MECATRONICA;2018;ORDINARIO;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LIMA;4.964;NO
42e13b0365f391f5c1eddd1b47691115;LIMA;LIMA;ATE;PERU;2014;F;1998;INGENIERIA QUIMICA;2018;ORDINARIO;LIMA;LIMA;LIMA;PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;11.007;SI
68d8db5001e2091502bbf1936c59b11e;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;2014;M;1998;INGENIERIA FISICA;2018;ORDINARIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PERU;LIMA;LIMA;SAN JUAN DE MIRAFLORES;8.558;NO
81afc3bfccf5540b879fa7315221a0f0;LIMA;LIMA;MIRAFLORES;PERU;2013;F;1997;QUIMICA;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PERU;LIMA;LIMA;LIMA;11.448;SI
98b8003fdf9b3c04b76ffbcb784f16c1;LIMA;LIMA;VILLA EL SALVADOR;PERU;2017;M;2001;INGENIERIA DE SISTEMAS;2018;ORDINARIO;LIMA;LIMA;VILLA EL SALVADOR;PERU;LIMA;YAUYOS;HONGOS;1.99;NO
0fab085fe3c29acb11cb44c99765ca2e;LIMA;LIMA;ATE;PERU;2017;M;2000;INGENIERIA PETROQUIMICA;2018;ORDINARIO;LIMA;LIMA;ATE;PERU;LIMA;LIMA;ATE;3.399;NO
be7e3152483eb9a06a72ffea6ea52239;LIMA;LIMA;INDEPENDENCIA;PERU;2017;F;2001;INGENIERIAiNDUSTRIAL;2018;EXTRAORDINARIO2 iNGRESO DIRECTO CEPRE;LIMA;LIMA;SAN MARTIN DE PORRES;PERU;LIMA;LIMA;LA VICTORIA;3.789;NO
15b0128a3c7d536cae17e116cf47d7bc;LIMA;LIMA;LOS OLIVOS;PERU;2015;M;1998;INGENIERIA ELECTRONICA;2018;ORDINARIO;CALLAO;PROV. CONST. DEL CALLAO;CARMEN DE LA LEGUA REYNOSO;PERU;LIMA;LIMA;LIMA;4.023;NO
